,athlete_id,name,born_date,died_date,born_city,born_country,born_region,height_cm,weight_kg,NOC
86962,87656,Jan Józwik,1952-03-16,2021-12-08,Luboszewy,(POL),Łódzkie,177.0,72.0,(POL)
86963,87657,Leon Cezar Jucewicz,1902-11-18,1984-01-13,,,,172.0,62.0,(LAT)
86964,87658,Ulrich Jucker,1939-03-27,,Girenbad,(SUI),Zürich,174.0,76.0,(SUI)
86965,87659,"Vladimir ""Vlado"" Jug",1947-04-06,,Jesenice,(SLO),Jesenice,187.0,85.0,(SLO)
86966,87660,Michael Juhlin,1945-10-19,,,,,,,
86967,87661,Clas Patrik Juhlin,1970-04-24,,Huddinge,(SWE),Stockholm,184.0,88.0,(SWE)
86968,87662,Julius Erhard Juhn,1921-12-19,1996-11-18,,,,,,(AUT)
86969,87663,Hamilton Dawson Jukes,1895-05-28,1951-01-08,Winnipeg,(CAN),Manitoba,,,(CAN)
86970,87664,Alfons Julen,1899-02-20,1988-05-09,Zermatt,(SUI),Valais,,,(SUI)
86971,87665,Martin Julen,1928-03-31,,Zermatt,(SUI),Valais,170.0,64.0,(SUI)
86972,87666,Max Julen,1961-03-15,,Zermatt,(SUI),Valais,170.0,64.0,(SUI)
86973,87667,Oswald Julen,1912-02-15,,Zermatt,(SUI),Valais,,,(SUI)
86974,87668,Simon Ambros Julen,1897-05-03,1951-03-27,Zermatt,(SUI),Valais,,,(SUI)
86975,87669,Jun Jeung-Hae,1964-09-13,,,,,,,
86976,87670,"Joseph ""Joe"" Juneau",1968-01-05,,Québec City,(CAN),Québec,182.0,87.0,(CAN)
86977,87671,Jan Gunnar Junell,1956-10-14,,Motala,(SWE),Östergötland,186.0,84.0,(SWE)
86978,87672,Jung Sung-Il,1969-10-21,,Seoul,(KOR),Seoul,173.0,67.0,(KOR)
86979,87673,Mathias Jung,1958-12-17,,,,,,,(GER)
86980,87674,Otto Jung,1930-07-12,1998-05-08,San Carlos de Bariloche,(ARG),Río Negro,,,(ARG)
86981,87675,"Friedrich Eduard Hellmut ""Fritz"" Jungblut",1907-08-19,1976-09-25,,,,,,(AUT)
86982,87676,André Jungen,1968-03-03,,,,,176.0,63.0,
86983,87677,Wolfgang Junginger,1951-10-27,1982-02-17,Stuttgart,(GER),Baden-Württemberg,180.0,70.0,(GER)
86984,87678,Willy Junod,1937-09-23,,Dombresson,(SUI),Neuchâtel,178.0,71.0,(SUI)
86985,87679,Erwin Juon,1945-08-18,,,,,177.0,89.0,
86986,87680,Vítězslav Jureček,1960-05-25,2011-05-18,Šumperk,(CZE),Olomoucký kraj,172.0,71.0,(CZE)
86987,87681,Kazimierz Jurek,1964-03-02,,Nowy Targ,(POL),Małopolskie,177.0,76.0,(POL)
86988,87683,Peter Juric,1958-05-04,,Radstadt,(AUT),Salzburg,190.0,76.0,(AUT)
86989,87684,Peter Jurko,1967-09-22,,Nová Lesná,(SVK),Prešov,,,(SVK)
86990,87685,Esko Eero Jussila,1934-04-22,,Hollola,(FIN),Päijät-Häme,169.0,62.0,(FIN)
86991,87686,Aage Justesen,1918-01-18,1986-04-02,,,,,,(DEN)
86992,87687,Gheorghe Justinian,1954-01-25,,,,,185.0,82.0,(ROU)
86993,87688,Timo Juhani Jutila,1963-12-24,,Tampere,(FIN),Pirkanmaa,176.0,,(FIN)
86994,87689,Niilo Matias Juvonen,1928-12-29,1986-01-24,Kuopio,(FIN),Pohjois-Savo,,,(FIN)
86995,87690,Stig Olov Jäder,1954-08-11,,Sandviken,(SWE),Gävleborg,176.0,76.0,(SWE)
86996,87691,Werner Jäger,1959-09-03,,Innsbruck,(AUT),Tirol,182.0,82.0,(AUT)
86997,87692,Louis Jäggi,1948-11-17,,,,,167.0,58.0,
86998,87693,Hansjörg Jäkle,1971-10-19,,Schonach im Schwarzwald,(GER),Baden-Württemberg,185.0,66.0,(GER)
86999,87694,Patrik Inge Johan Järbyn,1969-04-16,,Borås,(SWE),Västra Götaland,181.0,85.0,(SWE)
87000,87695,Martin Jære,1920-01-09,2015-12-18,,,,,,(NOR)
87001,87696,Heikki Allan Järn,1941-09-23,,Karkkila,(FIN),Uusimaa,180.0,80.0,(FIN)
87002,87697,Hannu Rainer Järvenpää,1963-05-19,,Ii,(FIN),Pohjois-Pohjanmaa,184.0,88.0,(FIN)
87003,87698,Iiro Petteri Järvi,1965-03-23,,Helsinki,(FIN),Uusimaa,187.0,,(FIN)
87004,87699,Jouko Juhani Järvinen,1935-05-09,1984-05-31,,,,172.0,72.0,(FIN)
87005,87700,Kauko Esko Järvinen,1907-12-15,1976-03-07,Lahti,(FIN),Päijät-Häme,,,(FIN)
87006,87701,Timo Tapani Järvinen,1966-11-18,,Helsinki,(FIN),Uusimaa,180.0,78.0,(FIN)
87007,87702,Arto Juhani Jääskeläinen,1960-10-09,,Orimattila,(FIN),Päijät-Häme,187.0,78.0,(FIN)
87008,87703,Panu Oula Jääskeläinen,1969-03-08,,Espoo,(FIN),Uusimaa,189.0,80.0,(FIN)
87009,87704,Sulo Jääskeläinen (-Usa),1890-12-19,1942-01-12,Vyborg,(RUS),Leningrad,,,(RUS)
87010,87705,Wolfgang Jöchl,1930-10-15,1981-05-10,,,,,,(AUT)
87011,87706,Torsten Jöhncke,1912-03-14,1984-11-08,Stockholm,(SWE),Stockholm,,,(SWE)
87012,87707,Ulf Peter Jörgen Jönsson,1972-09-29,,Ängelholm,(SWE),Skåne,184.0,89.0,(SWE)
87013,87708,Per Anders Kenny Jönsson,1974-10-06,,Ängelholm,(SWE),Skåne,191.0,92.0,(SWE)
87014,87709,Moussa Jaalouk,1940-10-18,,,,,167.0,63.0,(LBN)
87015,87710,František Kaberle,1951-08-06,,Kladno,(CZE),Středočeský kraj,180.0,89.0,(CZE)
87016,87711,Tadeusz Kacik,1946-10-06,1988-05-17,Nowy Targ,(POL),Małopolskie,170.0,77.0,(POL)
87017,87712,Jaroslav Kadavý,1912-01-22,,Dolní Štěpanice,(CZE),Liberecký kraj,,,(CZE)
87018,87713,Arnold Kadlec,1959-01-08,,Most,(CZE),Ústecký kraj,188.0,79.0,(CZE)
87019,87714,Drahomír Kadlec,1965-11-29,,Příbram,(CZE),Středočeský kraj,181.0,86.0,(CZE)
87020,87715,Yoshimitsu Kadowaki,1953-07-03,,,,,176.0,80.0,(JPN)
87021,87716,Andrzej Kądziołka,1960-10-12,,Oświęcim,(POL),Małopolskie,180.0,87.0,(POL)
87022,87717,Uwe Kagelmann,1950-09-06,,Dresden,(GER),Sachsen,180.0,74.0,(GER)
87023,87718,Masakazu Kagiyama,1971-04-12,,Nagoya,(JPN),Aichi,160.0,60.0,(JPN)
87024,87719,"Daniel ""Danny"" Kah",1967-05-05,,Two Wells,(AUS),South Australia,173.0,64.0,(AUS)
87025,87720,"John ""Johnny"" Kah",1968-07-22,,Adelaide,(AUS),South Australia,167.0,69.0,(AUS)
87026,87721,Josef Kahl,1913-03-31,1942-02-23,Harrachov,(CZE),Liberecký kraj,,,(CZE)
87027,87722,"Johann ""Hans"" Kail",,,,,,,,
87028,87723,Otto Kaiser,1901-05-08,1977-06-07,,,,,,
87029,87724,Toshihiro Kaiwa,1955-04-24,,,,,166.0,62.0,(JPN)
87030,87725,Uno Kajak,1933-05-09,2019-08-10,Tartu,(EST),Tartumaa,173.0,67.0,(EST)
87031,87726,Milan Kajkl,1950-05-14,2014-01-18,Plzeň,(CZE),Plzeňský kraj,184.0,88.0,(CZE)
87032,87727,Vladimir Kajzelj,1905-06-05,1972-06-04,Ljubljana,(SLO),Ljubljana,,,(SLO)
87033,87728,Marian Kajzerek,1946-08-27,,,,,171.0,74.0,(POL)
87034,87729,Isao Kakihara,1944-05-01,,,,,170.0,67.0,(JPN)
87035,87730,Takashi Kakihara,1937-09-15,,,,,,,
87036,87731,Horst Kakl,1942-01-16,2016-08-14,Moravany,(CZE),Jihomoravský kraj,,,(CZE)
87037,87732,Koji Kakuta,1951-10-11,,,,,172.0,73.0,(JPN)
87038,87733,Alexandru Calamar,1941-06-20,,Miercurea-Ciuc,(ROU),Harghita,175.0,70.0,(ROU)
87039,87734,"Janusz Antoni ""Jan"" Kalbarczyk",1910-06-13,1999-03-02,,,,167.0,76.0,(POL)
87040,87735,Urmas Kaldvee,1961-11-20,,Võru,(EST),Võrumaa,179.0,70.0,(EST)
87041,87736,Ivaylo Kalev,1946-05-09,,,,,,,
87042,87737,Gorban Ali Kalhor,1952-10-09,,,,,167.0,72.0,
87043,87738,Mohammad Kalhor,1956-01-01,,,,,,,
87044,87739,Akbar Kalili,1956-01-01,2018-02-28,,,,,,
87045,87740,Yury Vitalyevich Kalinin,1953-01-20,,Sortavala,(RUS),Respublika Kareliya,170.0,62.0,(RUS)
87046,87741,Konstantin Kalistratov,1967-08-14,,Osh,(KGZ),Osh,177.0,76.0,(KGZ)
87047,87742,Aulis Arnold Kallakorpi (Nuutinen-),1929-01-01,2005-05-15,,,,164.0,,(FIN)
87048,87743,"James ""Jamie"" Kallio",1965-11-01,,Sudbury,(CAN),Ontario,168.0,74.0,(CAN)
87049,87744,Sami Olavi Kallunki,1971-04-27,1999-12-02,Kuusamo,(FIN),Pohjois-Pohjanmaa,184.0,69.0,(FIN)
87050,87745,Nikos Kalofiris,1970-10-22,,Metsovo,(GRE),Epeiros,,,(GRE)
87051,87746,Eino Onni Juhani Alpo Kalpala,1926-08-05,2022-08-12,Helsinki,(FIN),Uusimaa,,,(FIN)
87052,87747,"Dieter Kalt, Sr.",1941-07-29,,Klagenfurt,(AUT),Kärnten,,,(AUT)
87053,87748,"Dieter Kalt, Jr.",1974-06-26,,Klagenfurt,(AUT),Kärnten,175.0,83.0,(AUT)
87054,87749,Anton Viktor Kaltenberger,1904-02-23,1979-07-02,,,,,,(AUT)
87055,87750,Max Kaltenberger,1941-02-08,,,,,168.0,70.0,(AUT)
87056,87751,Shinkichi Kamei,1910-06-20,,,,,,,(JPN)
87057,87752,Krasimir Kamenov,1962-03-25,,,,,,,
87058,87753,Nikolay Andreyevich Kamensky,1931-10-17,2017-07-21,,,,167.0,68.0,(RUS)
87059,87754,Valery Viktorovich Kamensky,1966-04-18,,Voskresensk,(RUS),Moskva Oblast,188.0,88.0,(RUS)
87060,87756,Jiro Kamiharako,1966-03-19,,Sapporo,(JPN),Hokkaido,176.0,64.0,(JPN)
87061,87757,"August Frederick ""Fred"" Kammer, Jr.",1912-06-03,1996-02-21,,,,,,(USA)
87062,87758,Axel Kammerer,1964-07-21,,Bad Tölz,(GER),Bayern,181.0,88.0,(GER)
87063,87759,Bernhard Kammerer,1962-03-21,,Chienes,(ITA),Bolzano-Bozen,175.0,76.0,(ITA)
87064,87760,Viktar Barysavich Kamotski,1963-04-20,,Minsk,(BLR),Minsk,182.0,74.0,(BLR)
87065,87761,Alois Kanamüller,1952-08-14,,Freyung,(GER),Bayern,176.0,73.0,(GER)
87066,87762,Georg Kandlinger,1949-03-20,2020-11-16,Rottach-Egern,(GER),Bayern,168.0,66.0,(GER)
87067,87763,Yasumitsu Kanehama,1963-06-02,,,,,182.0,72.0,(JPN)
87068,87764,Takaaki Kaneiri,1943-01-02,,,,,182.0,88.0,(JPN)
87069,87765,Pauls Kaņeps,1911-11-14,2006-11-09,Domopole,(LAT),Balvu novads,170.0,75.0,(LAT)
87070,87766,Kang Nak-Youn,1967-09-21,,,,,,,
87071,87767,Esa Veikko Antero Kankkonen,1940-01-05,,Sotkamo,(FIN),Kainuu,174.0,,(FIN)
87072,87768,Makoto Kano,1966-10-16,,Osaka,(JPN),Osaka,176.0,67.0,(JPN)
87073,87769,Esko Antero Kaonpää,1942-07-04,2002-01-09,Tampere,(FIN),Pirkanmaa,,,(FIN)
87074,87770,Hannu Mauri Antero Kapanen,1951-03-13,,Kontiolahti,(FIN),Pohjois-Karjala,178.0,,(FIN)
87075,87771,Sami Hannu Antero Kapanen,1973-06-14,,Vantaa,(FIN),Uusimaa,177.0,80.0,(FIN)
87076,87772,Valery Vasilyevich Kopayev,1954-07-15,1979-06-29,Sortavala,(RUS),Respublika Kareliya,,,(RUS)
87077,87773,Valery Yevgenyevich Kaplan,1943-02-26,,,,,174.0,73.0,(RUS)
87078,87774,Ioannis Kapraras,1968-02-13,,Veroia,(GRE),Kentriki Makedonia,,,(GRE)
87079,87775,Franz Kapus,1909-04-12,1981-03-04,Zürich,(SUI),Zürich,188.0,92.0,(SUI)
87080,87776,Tomáš Kapusta,1967-02-23,,Zlín,(CZE),Zlínský kraj,182.0,86.0,(CZE)
87081,87777,Sergey Alekseyevich Kapustin,1953-02-13,1995-06-04,Ukhta,(RUS),Respublika Komi,180.0,88.0,(RUS)
87082,87778,Thomas Karadimas,1953-10-16,,,,,,,
87083,87779,Suad Karajica,1959-11-22,2020-04-13,Sarajevo,(BIH),Kanton Sarajevo,186.0,75.0,(BIH)
87084,87780,Aleksandr Ivanovich Karapuzov,1955-09-03,1995-05-07,,,,173.0,,
87085,87781,Ilko Angelov Karacholov,1969-02-25,,Topolovgrad,(BUL),Haskovo,184.0,82.0,(BUL)
87086,87782,Ivan Angelov Karacholov,1968-02-17,,Topolovgrad,(BUL),Haskovo,180.0,82.0,(BUL)
87087,87783,German Yevgenyevich Karachevsky,1968-07-17,,Nizhny Novgorod,(RUS),Nizhny Novgorod,,,(RUS)
87088,87784,Bo Roland Karenus,1937-03-10,2007-10-25,Uppsala,(SWE),Uppsala,,,(SWE)
87089,87785,Paul Tetsuhiko Kariya,1974-10-16,,Vancouver,(CAN),British Columbia,178.0,78.0,(CAN)
87090,87786,Jouko Kalevi Karjalainen,1956-07-27,,Kajaani,(FIN),Kainuu,183.0,73.0,(FIN)
87091,87787,Osmo Karjalainen,1940-02-02,2013-04-05,Ii,(FIN),Pohjois-Pohjanmaa,173.0,,(FIN)
87092,87788,Ernst Wilhelm Ludvig Karlberg,1901-10-12,1987-03-20,Stockholm,(SWE),Stockholm,,,(SWE)
87093,87789,Tomas Joakim Karlberg,1964-03-18,,,,,186.0,84.0,(SWE)
87094,87790,Yngvar Hafsund Karlsen,1920-06-04,2001-07-28,,,,,,(NOR)
87095,87791,Evert Gotthardt Karlsson,1920-08-04,1996-05-23,,,,,,(NOR)
87096,87792,Holger Karl Karlsson,1935-02-03,2015-09-18,Gällivare,(SWE),Norrbotten,165.0,62.0,(SWE)
87097,87793,Lars Olof Karlsson,1960-06-28,,Kiruna,(SWE),Norrbotten,178.0,80.0,(SWE)
87098,87794,Nils Emanuel Karlsson,1917-06-25,2012-06-16,,,,,,(SWE)
87099,87795,Alf Thord Karlsson,1941-12-04,2017-05-18,Kiruna,(SWE),Norrbotten,182.0,80.0,(SWE)
87100,87796,Geir Karlstad,1963-07-07,,Lørenskog,(NOR),Viken,190.0,80.0,(NOR)
87101,87797,Jon-Magne Karlstad,1958-11-10,,Oslo,(NOR),Oslo,188.0,80.0,(NOR)
87102,87798,Benno Richard Karner,1901-04-01,1970-12-11,Graz,(AUT),Steiermark,,,(AUT)
87103,87799,Peter Van Karns,1945-10-24,,Jackson Hole,(USA),Wyoming,178.0,66.0,(USA)
87104,87800,Vaughn Karpan,1961-06-20,,Flin Flon,(CAN),Manitoba,183.0,79.0,(CAN)
87105,87801,Józef Karpiel,1932-01-18,1994-11-29,Kościelisko,(POL),Małopolskie,172.0,78.0,(POL)
87106,87802,Stanisław Karpiel,1909-05-08,1992-11-12,Kościelisko,(POL),Małopolskie,167.0,75.0,(POL)
87107,87803,"Kenneth ""Ken"" Karpoff",1956-01-14,,Edmonton,(CAN),Alberta,178.0,74.0,(CAN)
87108,87804,Gennady Mikhaylovich Karponosov,1950-11-21,,,,,173.0,66.0,(RUS)
87109,87805,Nikolay Ivanovich Karpov,1929-11-08,2013-11-07,,,,,,(RUS)
87110,87806,Valery Yevgenyevich Karpov,1971-08-05,2014-10-10,Chelyabinsk,(RUS),Chelyabinsk,178.0,80.0,(RUS)
87111,87807,Klaes Karppinen,1907-10-09,1992-01-24,,,,164.0,,(FIN)
87112,87808,Bernd Karrenbauer,1944-03-05,,Rom,(GER),Mecklenburg-Vorpommern,173.0,83.0,(GER)
87113,87809,Esko K. Karu,1946-04-24,2003-12-07,Rovaniemi,(FIN),Lappi,188.0,95.0,(FIN)
87114,87810,Matti Antero Karumaa,1924-11-25,1993-05-31,Hämeenlinna,(FIN),Kanta-Häme,,,(FIN)
87115,87811,Aki Tapani Karvonen,1957-08-31,,Valtimo,(FIN),Pohjois-Karjala,176.0,70.0,(FIN)
87116,87812,Bernd Karwofsky,1945-03-17,2023-01-31,Klingenthal,(GER),Sachsen,180.0,,(GER)
87117,87813,"Konstantinos ""Kostas"" Karydas",1942-08-12,,Naousa,(GRE),Kentriki Makedonia,,,(GRE)
87118,87814,Hisashi Kasai,1943-04-11,,Tokyo,(JPN),Tokyo,174.0,70.0,(JPN)
87119,87815,Noriaki Kasai,1972-06-06,,Shimokawa,(JPN),Hokkaido,176.0,60.0,(JPN)
87120,87816,Dmitry Kazarlyga,1971-07-12,,,,,179.0,71.0,
87121,87817,Aleksey Viktorovich Kasatonov,1959-10-14,,,,,180.0,84.0,(RUS)
87122,87818,Yukio Kasaya,1943-08-17,,Yoichi,(JPN),Hokkaido,170.0,66.0,(JPN)
87123,87819,Giovanni Kasebacher,1910-12-13,1987-06-04,San Candido,(ITA),Bolzano-Bozen,,,(ITA)
87124,87820,"Henry Charles ""Hank"" Kashiwa",1949-05-26,,Old Forge,(USA),New York,170.0,66.0,(USA)
87125,87821,Masayoshi Kashiwagi,1949-02-23,,,,,170.0,65.0,(JPN)
87126,87822,Yury Fyodorovich Kashkarov,1963-12-04,,Khanty-Mansiysk,(RUS),Khanty-Mansi Avtonomny Okrug,185.0,77.0,(RUS)
87127,87823,Jan Stanisław Kasielski,1954-11-14,2013-02-08,Karpacz,(POL),Dolnośląskie,178.0,74.0,(POL)
87128,87824,Harry Hubert Kaskey,1902-09-15,1992-08-21,Chicago,(USA),Illinois,,,(USA)
87129,87825,Felix Kaspar,1915-01-14,2003-12-05,,,,,,(AUT)
87130,87826,Darius Vladovich Kasparaitis,1972-10-16,,Elektrėnai,(LTU),Vilnius,180.0,96.0,(LTU)
87131,87827,Jan Kasper,1932-09-21,2005-03-04,Horní Soběšovice,(CZE),Moravskoslezský kraj,,,(CZE)
87132,87828,Mieczysław Kasprzycki,1910-12-13,2001-10-21,Ostrava,(CZE),Moravskoslezský kraj,170.0,75.0,(CZE)
87133,87829,Elmo Kassin,1969-10-13,,Valga,(EST),Valgamaa,170.0,68.0,(EST)
87134,87830,Fabrizio Vittorio Kasslatter,1954-09-06,,Bressanone,(ITA),Bolzano-Bozen,175.0,66.0,(ITA)
87135,87831,Kamil Kašťák,1966-05-08,,Most,(CZE),Ústecký kraj,178.0,78.0,(CZE)
87136,87832,Robert Kaštrun,1964-03-25,,Tržič,(SLO),Tržič,177.0,68.0,(SLO)
87137,87833,Mikio Katagiri,1955-01-09,,Nozawaonsen,(JPN),Nagano,168.0,67.0,(JPN)
87138,87834,Kari Sakari Kataja,1966-04-23,,Pälkäne,(FIN),Pirkanmaa,181.0,80.0,(FIN)
87139,87835,Toshikazu Katayama,1913-06-05,,,,,,,
87140,87836,Yuji Katsuro,1949-10-07,,,,,164.0,63.0,(JPN)
87141,87837,Fritz Kaufmann,1905-04-15,1941-01-22,Grindelwald,(SUI),Bern,175.0,,(SUI)
87142,87838,"Ronald Lee ""Ronnie"" Kauffman",1946-12-25,,Seattle,(USA),Washington,193.0,80.0,(USA)
87143,87839,Ossi Ensio Kauppi,1929-04-19,2000-04-16,Tampere,(FIN),Pirkanmaa,,,(FIN)
87144,87840,Jožko Kavalar,1968-05-09,,Rateče,(SLO),Kranjska Gora,,,(SLO)
87145,87841,Marko Kavčič,1949-07-08,,Ljubljana,(SLO),Ljubljana,177.0,70.0,(SLO)
87146,87842,Ignac Kavec,1953-02-20,,Ljubljana,(SLO),Ljubljana,,,(SLO)
87147,87843,Franciszek Józef Remigiusz Kawa,1901-10-03,1985-02-10,Lviv,(UKR),Lviv,170.0,68.0,(UKR)
87148,87844,Takafumi Kawabata,1954-06-26,,,,,168.0,62.0,(JPN)
87149,87845,Isao Kawabuchi,1936-12-13,,,,,,,(JPN)
87150,87846,Masayuki Kawahara,1956-02-01,,Honbetsu,(JPN),Hokkaido,172.0,72.0,(JPN)
87151,87847,Toshinobu Kawai,1967-12-19,,Nagoya,(JPN),Aichi,173.0,64.0,(JPN)
87152,87848,Katsutoshi Kawamura,1954-01-18,,,,,173.0,72.0,(JPN)
87153,87849,Yasuo Kawamura,1908-05-07,1997-10-13,,,,,,(JPN)
87154,87850,Yoshihiro Kawano,1943-10-04,,Honbetsu,(JPN),Hokkaido,178.0,77.0,(JPN)
87155,87851,Tsutomu Kawasaki,1969-06-13,,,,,171.0,75.0,(JPN)
87156,87852,Kozo Kawashima,1926-09-26,,Otaru,(JPN),Hokkaido,169.0,61.0,(JPN)
87157,87853,Jan Kawulok,1946-01-27,2021-11-23,Wisła,(POL),Śląskie,176.0,74.0,(POL)
87158,87854,Stanisław Hubert Kawulok,1953-11-02,,Istebna,(POL),Śląskie,171.0,68.0,(POL)
87159,87855,Kimio Kazahari,1936-02-18,,Hachinohe,(JPN),Aomori,,,(JPN)
87160,87856,Atsushi Kazama,1964-03-03,,Irihirose,(JPN),Niigata,174.0,63.0,(JPN)
87161,87857,"Lazarakis ""Lazaros"" Kechagias",1961-05-27,,,,,,,
87162,87858,Josef Keck,1950-08-08,2010-05-11,Bad Oberdorf,(GER),Bayern,182.0,78.0,(GER)
87163,87859,Charles Keeble,1934-01-06,,,,,,,
87164,87860,"Anton ""Toni"" Kehle",1947-11-08,1997-09-24,Füssen,(GER),Bayern,176.0,80.0,(GER)
87165,87861,Matti Keinonen,1941-11-06,2021-11-27,Tampere,(FIN),Pirkanmaa,176.0,75.0,(FIN)
87166,87862,Erhard Keller,1944-12-24,,Günzburg,(GER),Bayern,183.0,78.0,(GER)
87167,87863,Franz Keller,1945-01-19,,Nesselwang,(GER),Bayern,169.0,66.0,(GER)
87168,87864,Hans Keller,1931-09-01,,,,,,,(GER)
87169,87865,Hans Keller,1944-03-24,,Zürich,(SUI),Zürich,170.0,72.0,(SUI)
87170,87866,"Rudolf ""Ruedi"" Keller",1925-10-06,,,,,,,
87171,87867,Walter Keller,1933-10-26,2015-12-16,Davos,(SUI),Graubünden,,,(SUI)
87172,87868,"Charles Wetmore ""Charlie"" Kellogg, II",1940-01-12,2015-09-21,Boston,(USA),Massachusetts,175.0,72.0,(USA)
87173,87869,Fred Kelly,1952-11-17,,Fort Good Hope,(CAN),Northwest Territories,165.0,60.0,(CAN)
87174,87870,"Leonard Patrick ""Pat"" Kelly",1962-06-23,,Toronto,(CAN),Ontario,180.0,79.0,(CAN)
87175,87871,"Geert Gerrit ""Gerard"" Kemkers",1967-03-08,,Groningen,(NED),Groningen,180.0,71.0,(NED)
87176,87872,Veit Kempe,1955-10-27,,Dresden,(GER),Sachsen,187.0,74.0,(GER)
87177,87873,Hippolyt Marcel Kempf,1965-12-10,,,,,180.0,68.0,(SUI)
87178,87874,Franz Kemser,1910-11-11,1986-01-20,,,,,,(GER)
87179,87875,Brett Kendall,1957-04-03,,,,,,,
87180,87876,"Robert Cloudman ""Bob"" Kendall",1947-07-23,,Augusta,(USA),Maine,178.0,75.0,(USA)
87181,87877,Scott Kendall,1959-01-13,,,,,,,
87182,87878,Duncan Morrow Kennedy,1967-12-20,,Burlingame,(USA),California,180.0,77.0,(USA)
87183,87879,"Kenneth George ""Ken"" Kennedy",1913-09-06,1985-08-20,Sydney,(AUS),New South Wales,,,(AUS)
87184,87880,"Michael Edward ""Peter"" Kennedy, III",1927-09-04,,Olympia,(USA),Washington,,,(USA)
87185,87881,Hans Kenneth Kennholt,1965-01-13,,,,,191.0,90.0,(SWE)
87186,87882,Aleksandr Sergeyevich Kerchenko,1946-04-23,,Omsk,(RUS),Omsk,171.0,72.0,(RUS)
87187,87883,Terry James Kern,1954-04-26,,Duluth,(USA),Minnesota,,,(USA)
87188,87884,Robert Kerštajn,1967-09-05,,Kranjska Gora,(SLO),Kranjska Gora,,,(SLO)
87189,87885,Alojz Kerštajn,1947-03-25,,Jesenice,(SLO),Jesenice,167.0,64.0,(SLO)
87190,87886,József Kertész,1940-01-28,2015-12-11,Budapest,(HUN),Budapest,,,(HUN)
87191,87887,Werner Kerth,1966-12-07,,Kapfenberg,(AUT),Steiermark,175.0,84.0,(AUT)
87192,87888,Esa Juhani Keskinen,1965-02-03,,Ylöjärvi,(FIN),Pirkanmaa,177.0,,(FIN)
87193,87889,Dino Kessler,1966-12-23,,Meikirch,(SUI),Bern,183.0,89.0,(SUI)
87194,87890,Herbert Walter Kessler,1912-12-28,1966-06-16,Rossa,(SUI),Graubünden,,,(SUI)
87195,87891,"Karl Charles ""Charly"" Kessler",1911-01-11,1998-04-10,Rossa,(SUI),Graubünden,,,(SUI)
87196,87892,Mano Ketenzhiev,1963-07-14,,,,,,,
87197,87893,Veli-Pekka Ketola,1948-03-28,,Pori,(FIN),Satakunta,187.0,108.0,(FIN)
87198,87894,Jari Markus Ketterer,1967-08-23,,Espoo,(FIN),Uusimaa,180.0,,(FIN)
87199,87895,Ghassan Joseph Keyrouz,1951-02-15,,Bsharri,(LBN),Ash-Shamal,174.0,72.0,(LBN)
87200,87896,Jean Keyrouz,1931-01-01,,,,,,,
87201,87897,Raymond Keyrouz,1970-03-28,,,,,,,
87202,87898,Muzakhid Makhiyanovich Khabibulin,1933-09-02,,Perm,(RUS),Perm Kray,177.0,,(RUS)
87203,87900,Tõnu Haljand,1945-07-01,1997-08-28,Tallinn,(EST),Harjumaa,167.0,68.0,(EST)
87204,87901,Jean Khalil,1969-08-19,,,,,,,
87205,87902,Nabil Khalil,1962-01-01,,,,,,,(LBN)
87206,87903,Yury Aleksandrovich Kharchenko,1963-10-11,,Roshchino,(RUS),Leningrad,178.0,82.0,(RUS)
87207,87904,Valery Borisovich Kharlamov,1948-01-14,1981-08-27,,,,173.0,79.0,(RUS)
87208,87905,Sergey Anatolyevich Khlebnikov,1955-08-27,1999-06-12,Sortavala,(RUS),Respublika Kareliya,182.0,90.0,(RUS)
87209,87906,Nikolay Pavlovich Khlystov,1932-11-10,1999-02-14,Vyazhnevka,(RUS),Ryazan,,,(RUS)
87210,87907,Yury Alekseyevich Khmylyov,1964-08-09,,,,,185.0,86.0,(RUS)
87211,87908,Ihar Viktaravich Khokhriakou,1965-01-25,,Chusovoy,(RUS),Perm Kray,176.0,67.0,(RUS)
87212,87909,Andrey Valentinovich Khomutov,1961-04-21,,Yaroslavl,(RUS),Yaroslavl,176.0,80.0,(RUS)
87213,87910,Lotfollah Kia Shemshaki,1938-06-01,,Shemshak,(IRI),Mazandaran,172.0,73.0,(IRI)
87214,87911,Mohammad Hadj Kia Shemshaki,1955-01-01,,Tehran,(IRI),Tehran,,,(IRI)
87215,87912,Ahmet Kıbıl,1952-12-15,2011-08-16,Sarıkamış,(TUR),Kars,142.0,54.0,(TUR)
87216,87913,Yoshinari Kida,1943-09-29,2009-09-13,Tokyo,(JPN),Tokyo,158.0,52.0,(JPN)
87217,87914,Trevor Rodney Kidd,1972-03-26,,Saint Boniface,(CAN),Manitoba,187.0,84.0,(CAN)
87218,87915,"William Winston ""Billy"" Kidd",1943-04-13,,Burlington,(USA),Vermont,174.0,75.0,(USA)
87219,87916,Mariusz Waldemar Kieca,1969-11-05,,Sosnowiec,(POL),Śląskie,178.0,83.0,(POL)
87220,87917,Werner Kiem,1962-11-30,,Laces,(ITA),Bolzano-Bozen,,,(ITA)
87221,87918,Torsten Kienass,1971-02-23,,,,,182.0,80.0,(GER)
87222,87919,Peter Kienast,1949-03-30,1991-12-12,Ellbögen,(AUT),Tirol,,,(AUT)
